movie_id,movielens_title,movielens_genres,tmdb_id,imdb_id,media_type,tmdb_source,tmdb_title,original_title,overview,poster_path,poster_url,backdrop_path,release_date,runtime,vote_average,vote_count,popularity,original_language,tmdb_genres,adult
68690,Love Songs (Les chansons d'amour) (2007),Drama|Musical,14448,0996605,movie,tmdb_movie,巴黎小情歌,Les Chansons d'amour,伊斯麦（路易斯·加瑞尔 Louis Garrel 饰）和茱莉（露迪芬·莎妮 Ludivine Sagnier 饰）是一对产生裂痕的情侣，因此异想天开找来伊斯麦同事爱丽丝（克劳迪德·埃斯曼 Clotilde Hesme 饰）加入他们，试图用三人行为爱情增加激情。但三个人的爱情，终究只是烦恼的叠加，一场争吵之后，茱莉突发心脏急病倒在酒吧。如今剩下伊斯麦和爱丽丝的二人世界，可是愧疚和想念令伊斯麦无福消受，茱莉的家人也开始以“关怀”的姿态进入伊斯麦的生活，尤其是其姐珍娜（基娅拉·马斯特洛亚尼 Chiara Mastroianni 饰）近乎骚扰地出现在他家里，令他快要发疯。为了逃避一切，伊斯麦躲到好友家，却又引来好友弟弟伊旺（格雷戈瓦·勒普兰斯-林盖 Grégoire Leprince-Ringuet 饰）的热烈追求……,/A28L3fDkZX70SVO7IrO7Nt67Y3u.jpg,https://image.tmdb.org/t/p/w500/A28L3fDkZX70SVO7IrO7Nt67Y3u.jpg,/pv062bxgRefYdV58NQFgxgQ32GR.jpg,2007-05-23,92,6.930,265,0.7551,fr,剧情|爱情,f
68749,Management (2008),Comedy|Romance,21583,1082853,movie,tmdb_movie,操控,Management,　　年轻的迈克（史蒂夫·茨恩 Steve Zahn 饰）负责打理爸妈开的一家汽车旅馆，一天，他看到一个漂亮的女孩苏（詹妮弗·安妮斯顿 Jennifer Aniston 饰）前来住店，颇为兴奋，当晚便开了一支香槟登门拜访，在一来一往的暧昧与酒精的催化下，他们很快发生了关系。然而汽车旅馆的一夜情终究是明朝各自飞，但当苏回家之后，迈克却渐渐发现自己爱上了苏，于是他飞到苏的城市找她，两人也在交往中渐渐了解彼此，并决定一起开始一段跨越美国的远行。然而就在迈克以为自己的未来将和这位女子幸福地捆绑在一起之时，他却得知苏又回到了有钱有权的前男友身边，并已有身孕，准备结婚了。似乎瞬间失去生活重心的迈克还能否重新找回爱情？ ©豆瓣,/zQRNAiR6tp7KJHg2jlcGSndOtSW.jpg,https://image.tmdb.org/t/p/w500/zQRNAiR6tp7KJHg2jlcGSndOtSW.jpg,/5JENkUpYQjkbg2zKZ6UuTyolnHs.jpg,2009-02-08,94,5.400,352,0.6430,en,喜剧|剧情|爱情,f
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,534,0438488,movie,tmdb_movie,终结者4：救世主,Terminator Salvation,2018年，审判日摧毁了人类文明，地球被大量由“天网”控制的机械人“终结者”占据，苟延残喘的人类被逐一捕杀，自小已被预告未来的约翰·康纳现已长大成人，他与预言一样成为人类领袖，带领生还者团结起义，组织反抗军以寡敌众。 现在，人类已走到约翰·康纳预知的未来，但情况却与他母亲一直向他预警的未来不同，神秘人马库斯的出现，动摇了约翰·康纳从小到大深信不移的理念，他开始怀疑人类能够战胜这场硬仗。 来自过去的马库斯声称最后的记忆是在死囚监房等待行刑，醒来却身处这个陌生的世界，约翰·康纳必须选择是否相信这个不明来历的神秘人，而当天网正准备发动终极突击灭绝反抗军之际，约翰·康纳决定与马库斯联手，潜入“天网”的基地，与敌人迎面交锋，更发现了人类歼灭计划背后的惊天秘密。“天网”利用核浩劫摧毁了大部分人类，一群幸存者们在首领约翰·康纳的带领下，与机器人展开抗衡，阻止他们完成摧毁任务。,/qSrIQb6KS22zZRPgfZ2HQznWmoP.jpg,https://image.tmdb.org/t/p/w500/qSrIQb6KS22zZRPgfZ2HQznWmoP.jpg,/74zPun6CdSNVSDLcKOM8Yjv7WWB.jpg,2009-05-20,115,6.091,7067,6.4246,en,动作|科幻|惊悚,f
68793,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX,18360,1078912,movie,tmdb_movie,博物馆奇妙夜2：史密森尼之战,Night at the Museum: Battle of the Smithsonian,由于在纽约自然历史博物馆担任警卫有出色表现，拉瑞（本•斯蒂勒 Ben Stiller 饰）出任某家电小公司的CEO，而且还在电视上接受了著名脱口秀主持人的访谈，儿子对他仰慕，爱情如影随形，一派春风得意的样子。不过，好景不长，当他故地重游，却意外发现馆长已经因为经营惨淡准备关门大吉了。所有的藏品正在装箱，准备挪到华盛顿的史密森博物馆继续展出。这让拉瑞感到有些气愤，他觉得自己有责任重振博物馆之雄风，于是他决定留下来再做一晚警卫，以唤起那些老朋友的共同努力。事实上，在搞定了罗斯福（罗宾•威廉斯 Robin Williams 饰）、林肯、拿破仑、伊凡雷帝和阿尔•卡邦等人之后，他遭遇了一个劲敌——邪恶的古埃及法老的卡门拉，二人在夜晚再度上演了博物馆的惊魂对决……,/niGFi5KOY430h5FId6ymL4WMy7N.jpg,https://image.tmdb.org/t/p/w500/niGFi5KOY430h5FId6ymL4WMy7N.jpg,/zdhICEDUlBTQ43fQMa2KJt8fDFX.jpg,2009-05-20,105,6.157,7312,5.5086,en,冒险|奇幻|动作|喜剧|家庭,f
68831,Ghosts of Cité Soleil (2006),Action|Documentary|Drama|Romance|War,38008,0479046,movie,tmdb_movie,无仁义之城,Ghosts of Cité Soleil,,/xZWj1OY8Dz6hIvZ29bnIzDNjea9.jpg,https://image.tmdb.org/t/p/w500/xZWj1OY8Dz6hIvZ29bnIzDNjea9.jpg,,2006-09-01,85,7.056,18,0.2061,en,纪录,f
68835,Were the World Mine (2008),Adventure|Fantasy|Musical|Romance,19375,0476991,movie,tmdb_movie,若世界属于我,Were the World Mine,一个弥漫着梦幻氛围的校园同志故事――正在排演莎士比亚名著的同志少年提摩西（Tanner Cohen 饰），无意间得到了《仲夏夜之梦》里的魔花，竟然将同学都变成了同志，并且得到了学校橄榄球明星强纳森（Nathaniel David Becker 饰）的爱慕。然而这朵花也改变了许多现实情侣的命运，给提摩西的朋友和家人带来无尽的困扰。提摩西最终忍痛决定解开魔咒，却发现原来真爱从来不曾被蒙蔽眼睛......  男男版”歌舞青春“，不但有复古的舞台剧表演，还有摇滚乐和百老汇音乐剧等各种元素，画面如《红磨坊》般兼具童话色彩、舞台效果和MV风格。故事情节也不流于肤浅，而是像莎翁原著《仲夏夜之梦》所说的：爱情是占有，但也要尊重选择和差异。,/7trFsuLo2K5IftzhrwZnBF5nQgn.jpg,https://image.tmdb.org/t/p/w500/7trFsuLo2K5IftzhrwZnBF5nQgn.jpg,/wISiqQ8gVvAocK7OaQ74NPcvSXA.jpg,2008-06-24,97,6.293,98,0.4633,en,奇幻|爱情,f
68838,Every Little Step (2008),Documentary,23997,0977648,movie,tmdb_movie,舞台上的每一步,Every Little Step,,/zUPl583EEeLVSxuj5xTAhXd7sY1.jpg,https://image.tmdb.org/t/p/w500/zUPl583EEeLVSxuj5xTAhXd7sY1.jpg,/eyaUh8DNLbqznswqrJvm3O7JLQ4.jpg,2008-09-06,96,6.400,25,0.2778,en,纪录|音乐,f
68843,Lesbian Vampire Killers (2009),Action|Comedy|Horror,18238,1020885,movie,tmdb_movie,女同志吸血鬼杀手,Lesbian Vampire Killers,在传说中的年代，女吸血鬼卡米拉以女性为猎物祸及英国乡间，终于有勇士借圣剑威力将其封印，但卡米拉旗下一干女性吸血鬼得以隐匿……英国青年吉米（Mathew Horne 饰）最近被红杏出墙的神经质女友抛弃，好友胖子弗莱奇（James Corden 饰）则丢掉了小丑的工作，二人为排遣郁闷，前往用飞镖确定的不知名英国乡下远足。两人临近目的地，在一间酒吧内见识神秘牧师向当地居民发出警告，四名靓丽女子旅游经过此处，于是六人结伴前行，其中一人罗提似对当地的吸血鬼传说颇有认识，并默默属意吉米。当夜，女吸血鬼们袭击了这些年轻人，并将吉米和罗提掳走作为唤醒卡米拉的祭品，弗莱奇与随后赶到的牧师挖掘出圣剑，与这些擅于摆造型的女吸血鬼展开了战斗……,/3IROnPMgDnI1TYQ4PZBB0nn6CwX.jpg,https://image.tmdb.org/t/p/w500/3IROnPMgDnI1TYQ4PZBB0nn6CwX.jpg,/rw7mN0B8wkZcSuaEARJPIooUyBY.jpg,2009-03-16,86,5.199,423,1.0828,en,恐怖|喜剧,f
68848,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,21755,0844286,movie,tmdb_movie,布鲁姆兄弟,The Brothers Bloom,史蒂芬（马克•鲁弗洛 Mark Ruffalo 饰）和布鲁姆（阿德里安•布洛迪 Adrien Brody 饰）是从小相依为命的兄弟，他们精于骗术，因此总遭到养父母的抛弃。渐渐地，他们习惯了这种生活方式。在骗局中，总是史蒂芬谋划全局，布鲁姆配合实施。长大后，兄弟俩依旧靠骗术行走江湖，而且还多了一个伙伴——寡言少语但出手不凡的日本女孩邦邦（菊地凛子 Rinko Kikuchi 饰）。三人合作，多次得手，但布鲁姆已经厌倦了这种虚假的生活。这时，史蒂芬计划对独居的年轻富婆佩内洛普（蕾切尔•薇姿 Rachel Weisz 饰）下手，让布鲁姆充当骗财骗色的角色。在交往中，布鲁姆发现佩内洛普是一个多才多艺的古怪女孩，两人在接触中擦出了爱情的火花。但是，骗局即将收官，布鲁姆却苦于恋情与手足情的对立，难以抉择……,/xIz8iwzyjgWGzcIwHKpqhBs77ML.jpg,https://image.tmdb.org/t/p/w500/xIz8iwzyjgWGzcIwHKpqhBs77ML.jpg,/pPoaq7dEGA2xP1FNXTCECRuG4JS.jpg,2008-09-09,114,6.554,707,1.5446,en,冒险|喜剧|剧情|爱情,f
68858,Vincere (2009),Drama|Romance,30239,1156173,movie,tmdb_movie,征服,Vincere,本片以歌剧般的磅礴笔触，揭开了意大利独裁者贝尼托·墨索里尼与其秘密情人及儿子的尘封秘史。墨索里尼的青年魅力令伊达·达尔瑟如遭雷击，她倾尽所有支持他的革命理想。当他在一战期间失踪后又携新妻重现，遭背叛的达尔瑟与儿子被分别囚禁于精神病院十余年。但她绝不甘于无声消逝。（IFC Films）,/zt9yAFfkOia3NltkhjMT5WaPlcV.jpg,https://image.tmdb.org/t/p/w500/zt9yAFfkOia3NltkhjMT5WaPlcV.jpg,/rUVkyw6hhLpDClAqX9SCbMi11X5.jpg,2009-05-20,128,6.707,164,0.6241,it,剧情|历史,f
68868,Our Folks (Sami swoi) (1967),Comedy,8211,0062228,movie,tmdb_movie,咱们家的人,Sami swoi,,/vcjxn35i1H88ZyhwwUePiz4o4US.jpg,https://image.tmdb.org/t/p/w500/vcjxn35i1H88ZyhwwUePiz4o4US.jpg,/z9Qw2zjI6GWqzYctpt2FwQblHFz.jpg,1967-09-15,81,7.700,120,0.2538,pl,喜剧,f
68872,Paisan (Paisà) (1946),Drama|War,8429,0038823,movie,tmdb_movie,战火,Paisà,本片以第二次世界大战末期，在意大利登陆的美军攻破德军防线为背景，导演以令人感动的场面把美军从南部攻到北部期间所引发的一些意大利民间故事编成一部有连贯性的社会写实的电影，画面上的真实感，给予人们非常大的冲击，创下了意大利电影的新潮流…… 大师罗西里尼的战后三部曲的第二部，第一部是《罗马，不设防的城市》，最后一部是《德意志零年》。作为新现实主义的奠基人，罗西里尼几乎不使用剧本，并明确拒绝使用摄影棚、服装、化妆和职业演员。影片由6个小故事组成，背景是二战后期盟军在意大利登陆后攻破德军防线，从南部向北部进攻期间引发的一些民间小故事。罗西里尼在摄影机前重现了美国大兵，游击队员、修道士，妓女，以及普通平民在那个烽火连天的岁月里的真实遭遇，影片穿插了很多真实的战争镜头，令观众感同身受。,/4e931gfu6mqjA7iv0arOOxXToH9.jpg,https://image.tmdb.org/t/p/w500/4e931gfu6mqjA7iv0arOOxXToH9.jpg,/zNjp6eolIcpGx11tDbE5eekeHEG.jpg,1946-12-10,125,7.500,357,0.9198,it,剧情|战争,f
68874,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles (1975)",Drama,44012,0073198,movie,tmdb_movie,让娜·迪尔曼,"Jeanne Dielman, 23, quai du Commerce, 1080 Bruxelles",香特尔·阿克曼执导的电影史上的一部独特之作。影片以逼近的压抑感，巨细无遗地描摹了一位中年寡妇的日常轨迹：铺床、为儿子准备晚餐、偶尔接客。在巨大的留白感中，阿克曼的镜头看似简约，却囊括了一整个世界的重量。无论被视为一则精密的人物研究，还是电影史上对时空最迷人而完整的呈现之一，本片都是一场震撼而引人深陷的电影实验——数十年来，它持续引发着人们的剖析与争论。[标准收藏公司],/b5cey5yKfPXZBwj2gTRREALUvzA.jpg,https://image.tmdb.org/t/p/w500/b5cey5yKfPXZBwj2gTRREALUvzA.jpg,/z81DzVg9lrBPr4M88ldmZ3FbBUY.jpg,1976-01-21,202,7.368,392,1.2127,fr,剧情,f
68884,Shall We Kiss? (Un baiser s'il vous plait) (2007),Comedy|Romance,10541,0920473,movie,tmdb_movie,请吻我,Un baiser s’il vous plaît,故事的男主角是名叫尼古拉斯（艾曼纽勒·莫雷 Emmanuel Mouret 饰）的中学老师，女主角是名叫朱迪斯（维吉妮·拉朵嫣 Virginie Ledoyen 饰）的实验室管理员。尼古拉斯爱上了已有家室的朱迪斯，他告诉朱迪斯自己患有一种无法勃起的性功能障碍，希望能借朱迪斯的“吻”一用，没想到这一吻，却吻出了一段惊天动地的感情纠葛……,/m8fU4Vvq7f9IDPyD9i7reYKD6jT.jpg,https://image.tmdb.org/t/p/w500/m8fU4Vvq7f9IDPyD9i7reYKD6jT.jpg,/pFRDIaoFofC8ZSBWlWLDUri2R20.jpg,2007-09-04,96,6.200,91,0.3482,fr,喜剧|爱情|剧情,f
68886,I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),Comedy|Romance,19955,0478724,movie,tmdb_movie,借你的手儿牵,Prête-moi ta main,43岁的路易斯（阿兰·夏巴 Alain Chabat 饰）依旧单身，母亲和五个姐姐无微不至的关怀令他的心智永远的停留在了“大男孩”的阶段。对于这样的生活，路易斯感到十分满意，没有什么远大的理想，就当然不会有什么太大的烦恼。倒是路易斯身边的六个女人感到了危机，早已厌倦了围着这个“大宝宝”团团转的生活的她们决定采用“催婚”的战术。,/gIGigsvqqdNjcBcjDoatjO1ychU.jpg,https://image.tmdb.org/t/p/w500/gIGigsvqqdNjcBcjDoatjO1ychU.jpg,/igpbsI6LH5eV1gIrePmiI1cWc2M.jpg,2006-11-01,90,6.412,348,0.4253,fr,喜剧|爱情,f
68890,Hi Diddle Diddle (1943),Comedy,90799,0035996,movie,tmdb_movie,钻石与罪犯,Hi Diddle Diddle,,/8d9YPEkSzwA6A1YlcyhldKtpJhJ.jpg,https://image.tmdb.org/t/p/w500/8d9YPEkSzwA6A1YlcyhldKtpJhJ.jpg,/gAOeYhO0m1jMu7vC8CY6dSspw9D.jpg,1943-08-02,72,6.571,14,0.3178,en,喜剧,f
68892,Rhinoceros (1974),Comedy|Drama|Fantasy|Mystery|Romance,39194,0070605,movie,tmdb_movie,犀牛,Rhinoceros,,/snbaUumISQKX1uMrEziKXqOjxMF.jpg,https://image.tmdb.org/t/p/w500/snbaUumISQKX1uMrEziKXqOjxMF.jpg,/vj1a8kDXavC5ZvUyFdjS6lzkmZA.jpg,1974-01-21,104,5.625,16,0.2960,en,喜剧|剧情,f
68897,"Man with Bogart's Face, The (1980)",Comedy,36460,0081110,movie,tmdb_movie,易容大侦探,The Man with Bogart's Face,一个痴迷鲍嘉的男人通过整容手术获得与鲍嘉八成相似的面孔，并成为了一名侦探想四十年代鲍嘉的银幕角色那样解决了各种案件。随着剧情发展，观众们会发现主体案情是鲍嘉多部经典作品的混合体，其中《马耳他之鹰》和《卡萨布兰卡》的致敬也是最为明显。电影本身质量尚可，几位美女联袂出演也是增色不少，但最重要的还是男主Robert Sacchi。这位演员的相貌和鲍嘉真的非常相像，对于路人而言甚至可以以假乱真。除了外形，男主也把鲍嘉的冷面表演摸得通透，偶尔几个面部小动作更是惟妙惟肖，而且连台词语调也拿捏到位，相当厉害。,/77nNaCecAyWIwWVhKsAGbQFTiPe.jpg,https://image.tmdb.org/t/p/w500/77nNaCecAyWIwWVhKsAGbQFTiPe.jpg,/7OWGGTlbC81OkKzprixgTOcyj5q.jpg,1980-10-03,106,6.000,14,0.6459,en,喜剧|惊悚,f
68899,"Monster, The (1925)",Comedy|Horror|Mystery|Sci-Fi,27502,0016123,movie,tmdb_movie,巨魔,The Monster,,/kOyxl0PCoYsZybEZnN32tOR2y0G.jpg,https://image.tmdb.org/t/p/w500/kOyxl0PCoYsZybEZnN32tOR2y0G.jpg,/v5fsTmu6FHbbDhZOuCpJl8V0RWd.jpg,1925-03-16,86,5.714,28,0.2231,en,喜剧|恐怖|悬疑,f
68901,Chop Shop (2007),Drama,15555,0990404,movie,tmdb_movie,拉丁男孩的天空,Chop Shop,在其备受好评的《推手推车的人》之后，拉敏·巴哈尼再次将镜头对准了银幕上罕见的纽约一隅：皇后区威利茨角——一个汽车修理店聚集的工业区，始终面临着被拆迁、从地图上抹去的风险。正是在这个岌岌可危的生态系统中，十二岁的亚历（亚历杭德罗·波兰科 饰）必须快速长大，在街区的汽车修理店打拼，为自己和姐姐（伊萨玛·冈萨雷斯 饰）构筑更稳定的生活，尽管他们脆弱的处境迫使两人都要与其他挣扎求存的人竞争，并做出绝望的决定。这是一个关于被残酷现实所考验的、坚韧而脆弱的姐弟情谊的深刻人性故事，本片以其抒情的笔触和希望的光芒，调和了其令人清醒的真实底色。[标准收藏],/5yuXy0aiEJRUIsSqCHDhrJcO5s5.jpg,https://image.tmdb.org/t/p/w500/5yuXy0aiEJRUIsSqCHDhrJcO5s5.jpg,/xZMivkkeHNpgO7IfTFzD8Grx6T4.jpg,2008-02-27,84,6.700,81,0.5174,en,剧情,f
68915,Caliber 9 (1972),Action|Crime|Thriller,40022,0067429,movie,tmdb_movie,米兰九口径,Milano Calibro 9,刚出狱，前囚犯乌戈·皮亚扎遇到了他的前雇主，一个精神变态的歹徒罗科，他喜欢病态的暴力和酷刑。歹徒和警方都认为乌戈藏匿了30万美元，这笔钱本应捐给一名美国贩毒集团头目。,/clTWmsGVvtjNOnjBaVEushpzrBZ.jpg,https://image.tmdb.org/t/p/w500/clTWmsGVvtjNOnjBaVEushpzrBZ.jpg,/thNaDbW6Nt6c9kSiXzj9qezwlyv.jpg,1972-02-15,102,7.473,275,0.7528,it,犯罪|惊悚,f
68919,Suzanne's Career (La carrière de Suzanne) (1963),Romance,86764,0056910,movie,tmdb_movie,苏姗娜的故事,La Carrière de Suzanne,"贝尔特朗（菲利普・伯赞 饰）与纪尧姆（克里斯蒂安・沙里耶 饰）是巴黎医学院的同学。贝尔特朗是一名勤奋的穷学生，而纪尧姆则是富家子弟，父母常年在外，只留下一座豪宅任由他玩乐。
 两人在一家咖啡馆邂逅了姑娘苏珊（卡特琳・塞 饰），都对她心生爱慕。但贝尔特朗因出身所限，并未主动追求，只是眼睁睁看着纪尧姆将苏珊追到手，两人打得火热。
 这位花花公子很快便心生厌倦，与苏珊分手。苏珊转而主动约贝尔特朗出游挥霍，钱财很快耗尽。与此同时，纪尧姆的钱却不翼而飞…… 苏珊难道是一位复仇女郎吗？",/3nr5hQ8cWPL8dLtEX7s6ICWncAZ.jpg,https://image.tmdb.org/t/p/w500/3nr5hQ8cWPL8dLtEX7s6ICWncAZ.jpg,/1AUOomyYHEaMrXZvSlaVNZhFw8a.jpg,1963-02-27,54,6.460,125,0.3736,fr,剧情|爱情,f
68921,Moontide (1942),Drama|Film-Noir,42062,0035082,movie,tmdb_movie,月亮潮汐,Moontide,在一次醉酒夜归后，一名码头工人怀疑自己可能失手杀了一个人。,/3T5PPmpHQd39BIsU4s9wTp5vCyC.jpg,https://image.tmdb.org/t/p/w500/3T5PPmpHQd39BIsU4s9wTp5vCyC.jpg,/8y2okDXjjRJEiJzZ63tr9Ai3wHo.jpg,1942-05-29,94,6.413,46,0.6180,en,剧情|爱情|惊悚,f
68923,Catacombs (2007),Horror|Thriller,14126,0449471,movie,tmdb_movie,地下墓穴,Catacombs,维多利亚（莎妮·索萨蒙 Shannyn Sossamon 饰）和卡洛琳（粉红佳人 Pink 饰）是情同手足的姐妹，成年后，卡洛琳离开了家人，前往巴黎生活。某日，维多利亚受到了姐姐的邀请，也来到了这座繁华而又摧残的时尚之都，在这里，一场别开生面的电音派对正在如火如荼的准备之中。,/j3LWOKFoeKJDn2dHXoJoRWeakRu.jpg,https://image.tmdb.org/t/p/w500/j3LWOKFoeKJDn2dHXoJoRWeakRu.jpg,/ny4gMEiBfIj6RpEySSvIKKgkDCl.jpg,2007-06-01,92,4.764,210,0.9258,en,恐怖|惊悚,f
